train_sub,test_sub,task,diff_sub,same_sub,OS_TPV,OS_RPV,SS_TPV,SS_RPV
MSC03,MSC04,mem,0.84375,0.9375,1.0,0.7840636691739633,,0.9375
MSC03,MSC05,glass,0.555,0.9,1.0,0.5292397660818713,,0.9
MSC03,MSC05,semantic,0.54,0.9,,0.5222738218094255,,0.9
MSC03,MSC05,motor,0.9,0.95,1.0,0.8333333333333334,,0.95
MSC03,MSC05,mem,0.91875,0.9375,1.0,0.8646561771561772,,0.9375
MSC03,MSC06,glass,0.5263157894736842,0.9,,0.5263157894736842,,0.9
MSC03,MSC06,semantic,0.5,0.9,,0.5,,0.9
MSC03,MSC06,motor,0.8473684210526315,0.95,1.0,0.7802863802863803,,0.95
MSC03,MSC06,mem,0.6875,0.9375,1.0,0.6262254901960784,,0.9375
MSC03,MSC07,glass,0.55,0.9,1.0,0.5263157894736842,,0.9
MSC03,MSC07,semantic,0.5,0.9,,0.5,,0.9
MSC03,MSC07,motor,0.8157894736842105,0.95,1.0,0.7515984015984016,,0.95
MSC03,MSC07,mem,0.54375,0.9375,,0.5245528035775714,,0.9375
MSC03,MSC10,glass,0.5,0.9,,0.5,,0.9
MSC03,MSC10,semantic,0.5,0.9,,0.5,,0.9
MSC03,MSC10,motor,0.74,0.95,1.0,0.6583333333333333,,0.95
MSC03,MSC10,mem,0.78125,0.9375,1.0,0.7050229182582124,,0.9375
MSC04,MSC01,glass,0.65,0.95,1.0,0.5899509803921569,,0.95
MSC04,MSC01,semantic,0.8300000000000001,0.95,1.0,0.7584706959706959,,0.95
MSC04,MSC01,motor,1.0,1.0,1.0,1.0,1.0,1.0
MSC04,MSC01,mem,0.96,1.0,0.9314685314685315,1.0,1.0,1.0
MSC04,MSC02,glass,0.625,0.95,1.0,0.5722394220846233,,0.95
MSC04,MSC02,semantic,0.75,0.95,1.0,0.6708656539538893,,0.95
MSC04,MSC02,motor,0.985,1.0,1.0,0.9727272727272727,1.0,1.0
MSC04,MSC02,mem,0.95,1.0,0.9709090909090909,0.9345454545454546,1.0,1.0
MSC04,MSC03,glass,0.645,0.95,,0.59156101036906,,0.95
MSC04,MSC03,semantic,0.785,0.95,1.0,0.7020604395604395,,0.95
MSC04,MSC03,motor,0.955,1.0,0.9181818181818182,1.0,1.0,1.0
MSC04,MSC03,mem,0.75,1.0,0.6584126984126983,1.0,1.0,1.0
MSC04,MSC05,glass,0.585,0.95,,0.5474200206398349,,0.95
MSC04,MSC05,semantic,0.52,0.95,,0.5108187134502924,,0.95
MSC04,MSC05,motor,0.96,1.0,1.0,0.9303030303030303,1.0,1.0
MSC04,MSC05,mem,0.955,1.0,1.0,0.9212121212121211,1.0,1.0
MSC04,MSC06,glass,0.868421052631579,0.95,1.0,0.8012820512820513,,0.95
MSC04,MSC06,semantic,0.62,0.95,1.0,0.5697239422084623,,0.95
MSC04,MSC06,motor,0.9210526315789473,1.0,1.0,0.8765734265734266,1.0,1.0
MSC04,MSC06,mem,1.0,1.0,1.0,1.0,1.0,1.0
MSC04,MSC07,glass,0.735,0.95,0.8595238095238095,0.6782159017453135,,0.95
MSC04,MSC07,semantic,0.905,0.95,1.0,0.8420745920745921,,0.95
MSC04,MSC07,motor,0.9947368421052631,1.0,0.99,1.0,1.0,1.0
MSC04,MSC07,mem,0.88,1.0,0.8086080586080586,1.0,1.0,1.0
MSC04,MSC10,glass,0.795,0.95,1.0,0.7095238095238096,,0.95
MSC04,MSC10,semantic,0.665,0.95,1.0,0.6009803921568627,,0.95
MSC04,MSC10,motor,0.97,1.0,0.990909090909091,0.9545454545454546,1.0,1.0
MSC04,MSC10,mem,0.955,1.0,0.9318181818181818,1.0,1.0,1.0
MSC05,MSC01,glass,0.55,0.95,1.0,0.5263157894736842,,0.95
MSC05,MSC01,semantic,0.86,0.95,1.0,0.7926698301698302,,0.95
MSC05,MSC01,motor,0.635,1.0,1.0,0.5815875472996216,1.0,1.0
MSC05,MSC01,mem,0.995,1.0,0.990909090909091,1.0,1.0,1.0
MSC05,MSC02,glass,0.705,0.95,1.0,0.633625116713352,,0.95
MSC05,MSC02,semantic,0.81,0.95,1.0,0.726007326007326,,0.95
MSC05,MSC02,motor,0.92,1.0,1.0,0.8636363636363636,1.0,1.0
MSC05,MSC02,mem,0.725,1.0,0.6505835667600374,1.0,1.0,1.0
MSC05,MSC03,glass,0.595,0.95,1.0,0.5526315789473685,,0.95
MSC05,MSC03,semantic,0.905,0.95,1.0,0.8420745920745921,,0.95
MSC05,MSC03,motor,0.845,1.0,1.0,0.7637362637362638,1.0,1.0
MSC05,MSC03,mem,0.9444444444444444,1.0,0.9763888888888889,0.9263636363636364,1.0,1.0
MSC05,MSC04,glass,0.505,0.95,,0.5026315789473684,,0.95
MSC05,MSC04,semantic,0.6749999999999999,0.95,1.0,0.6070261437908497,,0.95
MSC05,MSC04,motor,0.715,1.0,1.0,0.6406512605042016,1.0,1.0
MSC05,MSC04,mem,0.835,1.0,0.9763888888888889,0.7619463869463869,1.0,1.0
MSC05,MSC06,glass,0.6157894736842106,0.95,1.0,0.5784313725490197,,0.95
MSC05,MSC06,semantic,0.6849999999999999,0.95,1.0,0.6139705882352942,,0.95
MSC05,MSC06,motor,0.7947368421052632,1.0,1.0,0.7212454212454212,1.0,1.0
MSC05,MSC06,mem,0.995,1.0,1.0,0.990909090909091,1.0,1.0
MSC05,MSC07,glass,0.545,0.95,,0.5236842105263158,,0.95
MSC05,MSC07,semantic,0.77,0.95,1.0,0.6889652014652015,,0.95
MSC05,MSC07,motor,0.7210526315789474,1.0,0.969047619047619,0.6619828700711053,1.0,1.0
MSC05,MSC07,mem,0.895,1.0,0.9077777777777778,0.8845454545454545,1.0,1.0
MSC05,MSC10,glass,0.505,0.95,,0.5026315789473684,,0.95
MSC05,MSC10,semantic,0.535,0.95,,0.5193498452012384,,0.95
MSC05,MSC10,motor,0.705,1.0,1.0,0.6291666666666667,1.0,1.0
MSC05,MSC10,mem,0.9,1.0,0.9,0.9,1.0,1.0
MSC06,MSC01,glass,0.5611111111111111,0.7777777777777778,,0.5458089668615984,,0.7777777777777778
MSC06,MSC01,semantic,0.775,0.95,1.0,0.708729587406058,,0.95
MSC06,MSC01,motor,0.7,1.0,,0.6649610136452242,1.0,1.0
MSC06,MSC01,mem,0.96,1.0,0.9443181818181818,1.0,1.0,1.0
MSC06,MSC02,glass,0.5055555555555555,0.7777777777777778,,0.5029239766081871,,0.7777777777777778
MSC06,MSC02,semantic,0.75,0.95,0.9875,0.6719187675070027,,0.95
MSC06,MSC02,motor,0.5944444444444444,1.0,1.0,0.5547433398310592,1.0,1.0
MSC06,MSC02,mem,0.94,1.0,0.9714285714285714,0.9287878787878787,1.0,1.0
MSC06,MSC03,glass,0.5,0.7777777777777778,,0.5,,0.7777777777777778
MSC06,MSC03,semantic,0.815,0.95,0.99,0.7448742923742924,,0.95
MSC06,MSC03,motor,0.8111111111111111,1.0,1.0,0.7409246526893586,1.0,1.0
MSC06,MSC03,mem,0.9166666666666666,1.0,0.8742657342657343,0.990909090909091,1.0,1.0
MSC06,MSC04,glass,0.6388888888888888,0.7777777777777778,,0.5981434572765842,,0.7777777777777778
MSC06,MSC04,semantic,0.73,0.95,1.0,0.6711017740429506,,0.95
MSC06,MSC04,motor,0.9611111111111111,1.0,1.0,0.9427609427609428,1.0,1.0
MSC06,MSC04,mem,0.985,1.0,0.9833333333333334,0.990909090909091,1.0,1.0
MSC06,MSC05,glass,0.55,0.7777777777777778,,0.5266406757634827,,0.7777777777777778
MSC06,MSC05,semantic,0.77,0.95,1.0,0.6889652014652015,,0.95
MSC06,MSC05,motor,0.7388888888888889,1.0,1.0,0.6624101207434541,1.0,1.0
MSC06,MSC05,mem,0.98,1.0,1.0,0.9651515151515151,1.0,1.0
MSC06,MSC07,glass,0.5611111111111111,0.7777777777777778,,0.5394613985945256,,0.7777777777777778
MSC06,MSC07,semantic,0.875,0.95,0.9769230769230769,0.8389933595815949,,0.95
MSC06,MSC07,motor,0.9473684210526315,1.0,1.0,0.9171199171199171,1.0,1.0
MSC06,MSC07,mem,0.885,1.0,0.8417249417249417,,1.0,1.0
MSC06,MSC10,glass,0.5555555555555556,0.7777777777777778,,0.5432098765432098,,0.7777777777777778
MSC06,MSC10,semantic,0.755,0.95,0.99,0.6932313274960333,,0.95
MSC06,MSC10,motor,0.8277777777777778,1.0,1.0,0.7530987530987531,1.0,1.0
MSC06,MSC10,mem,0.955,1.0,0.9406417112299466,1.0,1.0,1.0
MSC07,MSC01,glass,0.5700000000000001,0.9,1.0,0.5380116959064327,,0.9
MSC07,MSC01,semantic,0.69,1.0,1.0,0.6181372549019608,1.0,1.0
MSC07,MSC01,motor,0.9111111111111111,1.0,0.98989898989899,0.8658378658378658,1.0,1.0
MSC07,MSC01,mem,0.9149999999999999,1.0,0.865530303030303,1.0,1.0,1.0
MSC07,MSC02,glass,0.5,0.9,,0.5,,0.9
MSC07,MSC02,semantic,0.5650000000000001,1.0,1.0,0.5350877192982456,1.0,1.0
MSC07,MSC02,motor,0.8611111111111112,1.0,1.0,0.7920967920967921,1.0,1.0
MSC07,MSC02,mem,0.78,1.0,0.7373662285426992,0.9818181818181818,1.0,1.0
MSC07,MSC03,glass,0.5,0.9,,0.5,,0.9
MSC07,MSC03,semantic,0.5,1.0,,0.5,1.0,1.0
MSC07,MSC03,motor,0.888888888888889,1.0,0.9641975308641976,0.8373737373737374,1.0,1.0
MSC07,MSC03,mem,0.7666666666666666,1.0,0.6637495837495837,1.0,1.0,1.0
MSC07,MSC04,glass,0.5,0.9,,0.5,,0.9
MSC07,MSC04,semantic,0.57,1.0,,0.5392328861369109,1.0,1.0
MSC07,MSC04,motor,0.8888888888888888,1.0,0.9551066217732884,0.8537758537758539,1.0,1.0
MSC07,MSC04,mem,0.925,1.0,0.9511655011655011,0.9242424242424243,1.0,1.0
MSC07,MSC05,glass,0.5,0.9,,0.5,,0.9
MSC07,MSC05,semantic,0.5,1.0,,0.5,1.0,1.0
MSC07,MSC05,motor,0.8388888888888889,1.0,1.0,0.7623857623857624,1.0,1.0
MSC07,MSC05,mem,0.985,1.0,1.0,0.9742424242424242,1.0,1.0
MSC07,MSC06,glass,0.5263157894736842,0.9,,0.5263157894736842,,0.9
MSC07,MSC06,semantic,0.545,1.0,,0.5236842105263158,1.0,1.0
MSC07,MSC06,motor,0.8304093567251462,1.0,1.0,0.7598697598697599,1.0,1.0
MSC07,MSC06,mem,0.995,1.0,1.0,0.990909090909091,1.0,1.0
MSC07,MSC10,glass,0.5,0.9,,0.5,,0.9
MSC07,MSC10,semantic,0.5,1.0,,0.5,1.0,1.0
MSC07,MSC10,motor,0.9222222222222222,1.0,1.0,0.867003367003367,1.0,1.0
MSC07,MSC10,mem,0.9349999999999999,1.0,0.8863636363636364,1.0,1.0,1.0
MSC10,MSC01,glass,0.75,0.85,0.975,0.685609243697479,,0.85
MSC10,MSC01,semantic,0.955,0.9,1.0,0.9181818181818182,,0.9
MSC10,MSC01,motor,0.9349999999999999,0.95,1.0,0.8905594405594406,,0.95
MSC10,MSC01,mem,0.905,0.95,0.8570929070929071,1.0,,0.95
MSC10,MSC02,glass,0.54,0.85,,0.5222738218094255,,0.85
MSC10,MSC02,semantic,0.645,0.9,1.0,0.5861283109735123,,0.9
MSC10,MSC02,motor,0.905,0.95,1.0,0.8441558441558442,,0.95
MSC10,MSC02,mem,0.785,0.95,0.7076080781963134,1.0,,0.95
MSC10,MSC03,glass,0.575,0.85,,0.5465638313355031,,0.85
MSC10,MSC03,semantic,0.8,0.9,0.9875,0.7193223443223443,,0.9
MSC10,MSC03,motor,0.905,0.95,0.9007070707070707,0.9118181818181819,,0.95
MSC10,MSC03,mem,0.8277777777777777,0.95,0.7298212898212898,1.0,,0.95
MSC10,MSC04,glass,0.825,0.85,0.9527777777777777,0.7616674991674992,,0.85
MSC10,MSC04,semantic,0.81,0.9,1.0,0.7269230769230769,,0.9
MSC10,MSC04,motor,0.945,0.95,1.0,0.9030303030303031,,0.95
MSC10,MSC04,mem,0.9,0.95,0.8333333333333334,1.0,,0.95
MSC10,MSC05,glass,0.635,0.85,,0.5809812521499829,,0.85
MSC10,MSC05,semantic,0.8250000000000001,0.9,1.0,0.745970695970696,,0.9
MSC10,MSC05,motor,0.84,0.95,1.0,0.758974358974359,,0.95
MSC10,MSC05,mem,0.925,0.95,0.8893939393939394,0.9833333333333334,,0.95
MSC10,MSC06,glass,0.631578947368421,0.85,1.0,0.5890522875816994,,0.85
MSC10,MSC06,semantic,0.655,0.9,1.0,0.5931372549019608,,0.9
MSC10,MSC06,motor,0.6789473684210526,0.95,1.0,0.6247782446311858,,0.95
MSC10,MSC06,mem,0.975,0.95,1.0,0.9587412587412587,,0.95
MSC10,MSC07,glass,0.54,0.85,,0.5216546267629859,,0.85
MSC10,MSC07,semantic,0.69,0.9,1.0,0.6176470588235294,,0.9
MSC10,MSC07,motor,0.9210526315789473,0.95,1.0,0.8712121212121212,,0.95
MSC10,MSC07,mem,0.785,0.95,0.8902777777777777,0.7334738790621144,,0.95
